lat	DMS	MeSH	MeSH_DMS	Acetonitrile	Acetaldehyde	Acetone	Chlorophyll	CO	Isoprene
76.6790	4.9814	1.4711	0.295318585	0.351	1.1312	-3.5412	0.758116192	6.005536428	0.7494
76.6865	4.5007	1.4867	0.330326394	0.3299	1.4919	-4.9423	0.707787902	5.092811656	0.6084
76.6940	4.5667	1.4466	0.31677141	0.2864	1.1059	-3.5085	0.666146715	4.986837	0.5442
76.7015	3.9509	1.6172	0.409324458	0.1756	0.4401	-4.5585	0.602327988	5.1322148	0.2544
76.7091	4.379	1.5851	0.36197762	0.3345	2.2165	-2.9285	0.660987685	4.034749914	0.5404
76.7168	4.8917	1.5999	0.327064211	0.3143	2.6036	-3.8159	0.634207787	5.225070492	0.82
76.7244	4.5935	1.6894	0.367780559	0.3034	2.1002	-3.4142	0.688354495	5.429609516	0.9278
76.7321	4.865	1.4646	0.301048304	0.2988	2.4595	-4.2764	0.624424843	4.578042157	0.6155
76.7399	4.3945	1.5047	0.342405279	0.3744	2.4601	-4.8617	0.624845189	5.369822411	0.2423
76.7476	4.3636	1.5357	0.351934183	0.2658	2.0575	-4.7205	0.615746695	5.259986595	0.6084
76.7553	4.7462	1.6049	0.3381442	0.1349	1.623	-3.8459	0.615466134	4.505244413	0.865
76.7630	4.7995	1.4991	0.312345036	0.3783	3.0317	-3.8525	0.614519532	5.539227917	0.8069
76.7708	4.7315	1.5756	0.333002219	0.0874	1.5992	-4.665	0.936103003	5.354195805	0.4043
76.7785	4.8132	1.36	0.282556303	0.4289	1.742	-3.4793	0.93312583	4.72165587	0.7246
76.7863	4.2706	1.6209	0.379548541	0.2382	1.0867	-5.7245	1.042119808	5.439123459	0.7077
76.7940	5.2585	1.6272	0.309441856	0.5083	2.0381	-3.7424	1.092323966	5.140915418	0.7765
76.8018	5.2818	1.5647	0.296243705	0.538	1.905	-4.0652	0.959221836	4.937055703	1.0673
76.8096	5.0321	1.6446	0.326821804	0.3361	1.0628	-4.9463	0.984758716	6.850577869	0.8158
76.8176	5.2617	1.4695	0.279282361	0.2713	2.3774	-4.2362	0.90429413	5.324792203	0.6718
76.8254	5.0119	1.5619	0.311638301	0.1787	0.7013	-3.9132	1.253277328	5.196624503	0.6568
76.8334	6.216	1.6059	0.258349421	0.298	1.1754	-3.2942	1.087486351	8.893497238	0.8542
76.8413	8.9799	1.7836	0.198621365	0.2417	2.1783	-3.5887	0.937475505	7.301491918	0.7098
76.8492	10.204	1.1396	0.111681693	0.3868	2.0361	-3.8795	0.927407959	NA	0.6061
77.8890	12.64	1.0733	0.084912975	0.4042	2.2728	-0.1192	0.427091203	NA	1.869
77.8973	25.1429	1.1572	0.046024922	0.3142	1.8625	0.2655	0.809259195	NA	2.1529
77.9056	27.0212	1.1008	0.040738383	0.2842	1.6087	0.5737	1.841876454	NA	1.9792
77.9137	27.1941	1.3406	0.049297458	0.3674	2.1499	-1.4564	2.551616518	NA	2.0931
77.9218	36.0402	1.2243	0.0339704	0.3511	3.06	0.8653	2.153714691	NA	2.3166
77.9301	36.4909	1.6284	0.044624824	0.2843	1.35	-0.7334	0.786657677	NA	1.6731
77.9383	45.2045	1.6158	0.035744229	0.4976	2.9973	0.4789	0.293064837	NA	2.0941
77.9465	36.2527	1.6715	0.046106911	0.4704	2.4616	0.4349	0.330567842	NA	1.5931
77.9547	29.6164	1.8168	0.06134439	0.4027	3.0955	-0.2678	0.499936237	NA	1.7487
77.9629	26.8938	1.7473	0.064970365	0.3169	3.6951	-0.3663	0.639335725	NA	1.6326
77.9710	23.6484	2.042	0.086348336	0.3696	1.2824	-1.2145	0.676716932	NA	1.4372
77.9792	26.1904	2.4046	0.091812267	0.1958	2.9546	0.239	1.044227633	NA	1.6676
77.9875	29.0392	2.2163	0.076320973	0.4022	3.6939	1.0076	1.218712017	NA	1.4256
77.9957	27.1335	2.1779	0.080266092	0.2008	2.4679	-1.3088	0.917100291	NA	1.4616
78.0040	27.9023	2.4698	0.088516	0.2653	2.5427	-0.6931	0.452833657	NA	1.8016
78.0123	29.404	2.848	0.09685757	0.5625	3.1669	-0.8968	0.312798541	NA	1.2115
78.0206	31.4141	2.7567	0.087753588	0.3679	4.4795	0.4636	0.347714971	NA	1.3104
78.0288	27.9158	2.6521	0.095003546	0.1889	4.3963	2.0514	0.347822094	NA	1.5108
78.0371	23.1391	2.4485	0.105816562	0.2646	3.2894	-0.3827	0.442723837	NA	1.1759
78.0454	20.1951	2.8165	0.139464524	0.2183	1.0496	-2.4177	0.417989423	NA	0.8737
78.0537	22.3337	2.8609	0.128097897	0.4415	2.5806	-0.0523	0.392138859	NA	1.6783
78.0619	22.446	2.9947	0.133417981	0.2741	3.1786	-0.2102	0.449407175	NA	1.8377
78.0702	23.0121	2.8469	0.123713177	0.5123	2.7174	0.9398	0.519197867	NA	1.4609
78.0784	21.2705	2.9971	0.140904069	0.3376	1.4442	-0.4681	0.488792623	NA	1.3725
78.0867	22.8495	3.1696	0.138716383	0.3571	2.1807	0.1489	0.792523335	NA	1.3756
78.0950	25.0324	2.8592	0.114219971	0.507	3.3936	2.5309	0.697747337	NA	1.3579
78.1032	23.1966	3.0797	0.132765147	0.3661	0.9193	-1.7211	1.055705062	NA	1.3613
78.1115	26.6394	2.9356	0.110197677	0.3407	3.5961	-0.7968	1.04180357	NA	1.8326
78.1197	25.1471	2.8779	0.11444262	0.1756	2.6213	-0.5074	0.670276597	NA	1.3503
78.1279	23.7075	3.0295	0.127786565	0.2711	2.1515	-1.2959	0.540329331	NA	1.5406
78.1362	23.2721	2.4461	0.105108692	0.5405	2.4145	0.5673	0.46365171	NA	1.3995
78.1445	17.1708	2.9622	0.172513803	0.2503	0.4534	-1.9876	0.457744791	NA	1.2862
78.1527	18.2529	3.143	0.172191816	0.261	2.0119	-1.5985	0.435475403	NA	1.2954
78.1609	17.6691	3.0059	0.170121851	0.391	3.3664	0.8662	0.363070159	NA	1.4522
78.1692	15.9772	3.3815	0.211645345	0.1263	2.1477	-0.7353	0.430055381	NA	1.3505
78.1774	16.7101	3.1896	0.19087857	0.3008	3.8415	0.5944	0.395767773	NA	1.9367
78.1857	16.2516	3.8467	0.236696694	0.3654	2.5714	-0.0149	0.315339218	NA	1.2352
78.1939	18.1192	3.3785	0.186459667	0.6073	3.0545	1.0679	0.346215144	NA	1.9054
78.2021	16.8356	3.4981	0.207779943	0.5469	3.2994	0.5652	0.562617638	NA	1.1784
78.2102	17.2186	3.8284	0.222340957	0.2354	2.341	-0.4969	0.462953039	NA	1.0236
78.2184	19.1674	3.7984	0.198169809	0.2721	3.6951	-0.6004	0.431427872	NA	1.2429
78.2265	18.6684	3.7725	0.20207945	0.4522	4.4263	-0.0648	0.509811033	NA	1.4262
78.2347	17.7104	3.9337	0.222112431	0.2519	3.6936	-0.5724	0.590278852	NA	1.2244
78.2428	18.3671	3.5111	0.191162459	0.6766	12.6938	3.144	0.741311896	NA	1.3611
78.2508	17.7429	4.5058	0.253949467	0.3111	3.9979	-2.2082	0.64778815	NA	1.2103
78.2589	23.1908	3.9125	0.168709143	0.4812	5.4476	-0.8168	0.737602688	NA	1.8896
78.2667	20.6721	4.0328	0.195084196	0.2558	3.0446	-2.2336	0.490454981	NA	1.1861
78.2745	20.5531	4.2789	0.208187573	0.3872	2.7869	-1.4124	0.43608455	NA	1.4027
78.2822	22.6511	4.0551	0.179024418	0.4788	3.7252	0.3891	0.615616916	NA	1.4841
78.2899	20.5369	4.3419	0.211419445	0.2023	7.0683	-1.7508	0.716472773	NA	1.605
78.2975	19.5971	4.0629	0.207321491	0.4858	4.2152	-0.9034	0.554786547	NA	1.577
78.3052	17.4667	4.2507	0.243360223	0.4028	3.5331	-1.3799	0.705835699	NA	1.4455
78.3129	17.9972	3.9404	0.218945169	0.2709	4.5907	-0.1144	0.706240286	NA	1.3928
78.3207	15.5359	4.206	0.270727798	0.4369	2.481	-0.9472	0.622598559	NA	1.2495
78.3286	15.5837	3.9687	0.254669944	0.4905	3.4281	-1.3262	0.537962666	NA	1.2661
78.3366	13.7086	4.419	0.322352392	0.3854	2.5822	-1.533	0.451577103	NA	1.2892
78.3447	14.4757	4.1688	0.287986073	0.5011	4.3971	-1.0749	0.568670337	NA	1.8746
78.3527	13.2167	4.405	0.333290458	0.3281	2.3409	-1.1757	0.542155162	NA	1.095
78.3609	15.2998	4.0026	0.261611263	0.3863	3.5982	-0.5355	0.476918053	NA	1.1668
78.3691	13.9701	4.5559	0.326117923	0.2108	3.0077	-2.9821	0.440931203	NA	1.0263
78.3773	15.9903	4.7525	0.297211434	0.5493	4.2722	-1.3345	0.38365281	NA	1.3293
78.3855	17.5125	4.7986	0.274009993	0.4188	5.2655	-1.6802	0.51502932	NA	1.4503
78.3937	18.9794	3.9342	0.207287902	0.2391	5.525	-0.1807	0.444581308	NA	1.6756
78.4019	14.8739	4.3608	0.293184706	0.1447	1.1088	-2.1021	0.663269844	NA	1.0273
78.4100	16.1864	4.1491	0.256332477	0.3676	3.4773	-1.1517	1.099278572	NA	1.2933
78.4182	20.5488	3.996	0.19446391	0.3426	2.973	-0.4966	1.228224722	NA	1.486
78.4264	25.4156	3.8992	0.153417586	0.3721	3.5565	-2.1048	0.361113055	NA	1.2688
78.4346	23.9905	3.7391	0.155857527	0.3523	2.0094	-3.2045	0.148357756	NA	1.3803
78.4429	21.1207	4.2086	0.199264229	0.2389	1.9721	-2.7895	0.097029771	NA	1.3406
78.4511	20.7975	3.7542	0.180512081	0.5648	4.4461	-0.8293	0.089622404	NA	1.8077
78.4593	15.4251	3.4103	0.221087708	0.393	3.1989	-0.4756	0.079194323	NA	1.8274
78.4675	11.2956	3.5097	0.310713906	0.287	1.9731	-2.3491	0.073142666	5.77234059	0.967
78.4757	9.5391	3.0591	0.320690631	0.2909	3.4575	-3.5183	0.080919008	5.535601477	1.0052
78.4840	7.3014	3.4156	0.467800696	0.2935	2.3235	-2.4429	0.086126164	6.548679425	0.9505
78.4922	6.9112	3.414	0.493980785	0.4177	3.976	-2.4228	0.074809116	5.599912813	1.1438
78.5003	6.0718	2.9584	0.487236075	0.3531	4.5654	-1.3945	0.078079937	5.279138599	1.1452
78.5086	4.8797	2.9048	0.595282497	0.3726	2.919	-3.2483	0.053580135	4.82587947	1.0275
78.5167	4.2767	2.6472	0.618981925	0.4288	2.7428	-3.0667	0.047326377	5.513165345	0.7878
78.5247	3.6186	2.8611	0.790664898	0.4287	1.4477	-3.7057	0.047470026	5.805000664	0.6168
78.5328	3.8736	2.6183	0.675934531	0.4865	3.7137	-2.5241	0.037333786	5.422762871	0.9617
78.5409	3.5854	2.4795	0.691554638	0.1745	2.9538	-4.3241	0.033248869	5.655793334	1.1474
78.5491	3.2488	2.5457	0.78358163	0.3632	2.7306	-3.586	0.039074156	5.890696198	1.0099
78.5572	3.3465	2.2859	0.683071866	0.3652	2.5865	-2.7425	0.043991016	6.761843018	1.1928
78.5652	2.7559	2.5102	0.910845822	0.1268	1.8398	-4.3906	0.037039047	5.701227426	0.6555
78.5734	3.3668	2.0632	0.612807414	0.3697	3.7342	-2.5173	0.065871179	6.306386618	0.8009
78.5814	2.735	1.9857	0.726032907	0.31	2.0149	-3.1887	0.063960796	6.685399689	0.6789
78.5894	2.7001	2.1058	0.779897041	0.2221	0.8698	-4.0581	0.036403794	5.979087599	0.4632
78.5975	2.9509	2.2419	0.759734318	0.539	2.3232	-2.703	0.124385175	4.946973272	0.7737
78.6055	3.2503	2.0796	0.639817863	0.365	3.0672	-3.307	0.052496642	5.025678218	1.1492
78.6135	3.0187	2.146	0.710902044	0.3643	3.222	-2.3244	0.052807142	5.264444174	0.4956
78.6215	3.2979	1.929	0.584917675	0.3882	4.9289	-2.4828	0.049243522	4.879842375	0.9134
78.6295	3.0321	1.7822	0.587777448	0.5634	3.3417	-3.3087	0.034733822	5.841528979	0.8831
78.6376	2.5376	1.826	0.719577554	0.57	2.6986	-2.9339	0.006943869	5.954653937	0.6399
78.6457	2.6791	1.5611	0.582695681	0.6375	3.6202	-2.5619	0.005960894	5.197828425	0.9794
78.6537	2.1674	1.7174	0.792377964	0.3342	1.1674	-4.5238	0.014024046	5.232107928	0.9916
78.6618	2.3282	1.545	0.663602783	0.3037	3.3214	-3.4213	0.017848156	5.842890299	1.0818
78.6698	2.1516	2.5524	1.186279978	0.4422	2.8454	-2.8512	0.015937555	5.279131476	0.9081
78.6779	3.5997	1.5431	0.428674612	1.3826	12.8416	3.0398	0.028718828	5.026253851	1.8602
78.6860	1.8886	1.6413	0.869056444	0.3908	2.5687	-4.347	0.002387451	5.642580011	0.506
78.6941	2.4046	1.6317	0.678574399	0.3319	3.981	-3.2898	-0.003034694	5.606819551	0.7229
78.7023	2.2849	1.4409	0.630618408	0.4704	3.5017	-2.4524	0.022219572	5.181418049	1.0456
78.7105	2.1601	1.4206	0.657654738	0.273	2.2538	-3.9861	0.070534543	5.8554467	0.9164
78.7187	2.5277	1.5585	0.616568422	0.2678	1.9482	-3.9713	0.059075988	5.36556057	1.2446
78.7269	3.5121	1.591	0.453005324	0.6646	3.3746	-3.1488	0.079980928	4.472473868	1.2216
78.7352	4.1849	1.6921	0.404334632	0.5226	2.5518	-2.915	0.073393006	4.469850247	1.1551
78.7435	4.9118	1.8015	0.36676982	0.3327	3.3512	-2.774	0.077802919	4.892674984	1.0674
78.7517	5.4322	1.7319	0.318821104	0.7506	2.9603	-2.5785	0.2056493	5.26837698	1.0408
78.7601	5.1128	1.7707	0.346326866	0.5272	2.1112	-2.8341	0.243784941	5.744824278	0.9094
78.7683	5.0937	1.8694	0.367002375	0.5167	1.777	-2.8004	0.202744612	5.74067666	0.8112
78.7766	5.9078	1.897	0.321100917	0.5821	3.1262	-3.0011	0.141465775	5.221568392	1.101
78.7849	6.8152	1.9832	0.290996596	0.3124	2.0283	-1.7889	0.159529035	5.169530053	1.2167
78.7932	8.8673	1.8123	0.204380138	0.2225	2.6832	-1.5722	0.203516881	5.107835165	1.1626
78.8016	9.2338	1.8998	0.205744114	0.3546	1.8896	-3.7405	0.245695192	5.686200999	0.5098
78.8101	11.1079	1.9872	0.178899702	0.4587	3.541	-2.0426	0.285567807	6.241182964	1.247
78.8185	12.2805	1.7363	0.141386751	0.4884	2.8784	-2.5826	0.384071029	5.422203504	1.2299
78.8270	12.2229	1.8949	0.155028676	0.4541	1.2951	-3.8862	0.220442904	4.811871466	0.697
78.8355	16.522	1.8325	0.110912722	0.4647	2.9505	-2.1082	0.315036686	5.214346237	1.1563
78.8440	15.5359	1.6771	0.107949974	0.2813	1.5363	-2.6226	0.269256068	5.413364703	0.7507
78.8525	14.1605	1.6085	0.113590622	0.2092	1.3459	-3.2641	0.234257614	4.890421726	0.6253
78.8611	13.3533	1.7779	0.133143118	0.2512	2.0866	-3.2519	0.289936903	4.992957763	0.8443
78.8696	17.5992	1.6498	0.093742897	0.2647	3.3404	-1.7166	0.412595097	5.631313406	0.5822
78.8781	26.2523	1.8328	0.069814835	0.2956	2.2153	-3.3254	1.15964048	5.03112861	0.8306
78.8866	31.3533	1.7255	0.055034079	0.2604	3.4061	-1.4644	1.19125762	4.889045041	1.1579
78.8952	26.1314	1.5896	0.060831031	0.4797	2.847	-1.7915	0.33765394	5.933618985	1.0821
78.9037	19.585	1.5355	0.078401838	0.4303	1.9396	-2.775	0.116371314	5.641641707	0.7313
78.9122	15.4004	1.6371	0.106302434	0.4293	1.9266	-2.7229	0.150457035	5.065854911	1.1057
78.9207	19.4243	1.4353	0.073891981	0.3445	4.7843	-1.345	0.36372961	6.962813297	1.2484
78.9292	21.0529	1.4979	0.071149343	0.2691	1.3539	-4.1319	0.303129189	6.381361964	0.7052
78.9375	21.5691	1.6063	0.074472277	0.3792	1.2819	-3.6039	0.130173401	5.998438202	1.2744
78.9459	18.1709	1.3503	0.074311124	0.2764	3.7955	-1.8888	0.095560999	6.437782612	0.8498
78.9543	11.2621	1.3762	0.122197459	0.4094	1.7708	-2.8665	0.061726048	5.393617137	0.6563
78.9627	8.3169	1.3623	0.163799012	0.2973	2.629	-3.0652	0.053656792	5.199966561	1.1571
78.9711	6.1064	1.2947	0.212023451	0.2698	2.8056	-3.0459	0.050104885	5.405122425	0.8819
78.9795	4.8198	1.3565	0.281443213	0.1616	2.575	-3.3619	0.059844836	4.45173122	0.8223
78.9879	4.2714	1.287	0.301306363	0.5479	4.5698	-2.0175	0.055710241	4.640967092	0.8879
78.9962	3.3892	1.1756	0.346866517	0.3128	4.1084	-1.8013	0.067212858	4.82060892	1.1017
79.0046	2.7939	1.2251	0.438490998	0.1402	1.4335	-4.1227	0.091749791	4.920890279	0.7808
79.0130	2.7862	1.1159	0.400509655	0.5951	3.8133	-3.3132	0.092186448	4.572080002	0.9993
79.0213	2.386	1.0751	0.450586756	0.2706	2.7703	-3.0745	0.124390984	4.391650258	0.8068
79.0297	2.2309	0.7813	0.350217401	0.2788	2.0045	-2.8961	0.178811044	4.497496631	0.6019
79.0380	1.5293	0.9339	0.610671549	0.1607	-0.6353	-6.0753	0.164845546	4.953968306	0.6925
79.0463	1.7392	0.9422	0.54174333	0.2812	1.6705	-3.4696	0.162032606	4.035717777	0.6848
79.0547	1.7635	0.9154	0.519081372	0.4431	2.5883	-3.1884	0.174509874	4.423000019	0.9638
79.0631	1.9386	0.8933	0.460796451	0.4607	3.3387	-3.2449	0.116234101	4.903904639	0.9667
79.0715	2.0074	0.8949	0.445800538	0.4718	1.6054	-4.6767	0.26326125	4.746558875	0.5695
79.0799	3.6197	1.0826	0.29908556	0.3298	1.1752	-4.6009	0.2562421	4.878209164	0.882
79.0883	4.869	1.3098	0.26900801	0.3626	2.0196	-3.1165	0.195442471	4.858442364	1.2279
79.0968	7.0919	1.2377	0.174523047	0.3913	3.1613	-2.9547	0.154599532	4.66232774	1.1558
79.1053	7.7969	1.3096	0.167964191	0.4951	2.1522	-3.2571	0.143373958	5.635620382	0.6762
79.1137	9.365	1.3797	0.147325147	0.0576	0.7203	-2.5146	0.084715713	5.146084206	0.9
79.1222	10.4934	1.6203	0.154411344	0.2377	2.367	-2.4473	0.197931836	5.971319175	1.1411
79.1307	10.992	1.4607	0.132887555	0.7925	4.1706	-1.9918	0.193801798	5.192013369	1.2528
79.1392	9.02	1.4868	0.164833703	0.6273	1.3439	-3.3241	0.225256829	4.912058617	0.9446
79.1477	8.6776	1.5768	0.181709228	0.3133	2.3548	-2.4011	0.201961494	4.693567535	1.6544
79.1562	8.5158	1.5685	0.184187041	0.6155	1.4123	-1.3267	0.164688675	4.500473545	1.676
79.1647	8.5987	1.4911	0.173409934	0.67	2.8018	-2.3851	0.117717817	5.607139972	1.2686
79.1731	7.4904	1.4289	0.190764178	0.4048	1.4001	-2.4114	0.141826833	5.026883786	0.4131
79.1816	7.1158	1.6577	0.232960454	0.3021	0.6727	-3.9762	0.140371409	4.871735766	1
79.1901	9.7342	1.6146	0.165868793	0.5682	3.1611	-1.4791	0.077307988	6.386350734	1.3533
79.1987	9.7655	1.5897	0.162787364	0.6134	2.1596	-1.4564	0.115983349	5.684934279	1.2225
79.2072	10.7977	1.2304	0.113950193	0.584	3.4941	-2.0655	0.132183561	5.675697378	1.3094
79.2157	8.4775	1.2992	0.153252728	0.4479	0.9572	-3.0318	0.117754008	5.023040812	0.5654
79.2243	9.1122	1.2335	0.135367968	0.476	2.5228	-2.6251	0.124156287	5.178577488	1.1822
79.2328	12.2223	1.1464	0.093795767	0.4639	3.2319	-3.2099	0.09989043	5.623144583	1.0704
79.2411	13.9565	1.0499	0.075226597	0.3588	3.1814	-2.1987	0.188176449	6.919672623	1.2511
79.2497	17.9688	1.2453	0.069303459	0.3724	0.946	-4.7117	0.585903446	5.891218699	0.6692
79.2582	19.5305	1.2298	0.062968178	0.4754	2.4563	-2.4754	0.683030771	4.482702312	1.2686
79.2668	15.1926	1.3665	0.089945105	0.3315	1.5792	-3.0851	1.23080124	4.716351636	0.6276
79.2755	14.2601	1.4247	0.099908135	0.4924	2.1314	-2.2189	1.215269039	4.779496445	1.1288
79.2841	13.4647	1.4494	0.107644433	0.3184	2.7412	-3.562	1.00332638	5.119053689	1.0033
79.2927	13.3699	1.4293	0.106904315	0.3436	2.6067	-2.5812	0.530766815	5.014287427	0.9768
79.3012	12.463	1.5608	0.125234695	0.3318	1.1624	-3.0604	0.407342589	4.226507942	0.9025
79.3096	13.2126	1.5501	0.117319831	0.4638	1.5357	-2.8719	0.448608373	4.412999359	0.9622
79.3180	13.1589	1.5367	0.116780278	0.3613	1.6987	-3.8555	0.36579686	4.726156351	0.7957
79.3265	11.5774	1.675	0.144678425	0.2306	1.2085	-4.7398	0.352761807	5.252798366	0.8336
79.3349	11.3366	1.5283	0.134811143	0.1824	2.7983	-2.6596	0.364171239	5.364118926	0.9609
79.3435	10.0568	1.4656	0.145732241	0.1798	3.2201	-2.861	0.302071457	4.554855765	1.1785
79.3520	8.8332	1.3096	0.148258842	0.5087	2.1735	-3.9119	0.068945143	5.184852345	0.6997
79.3606	8.5067	1.3516	0.158886525	0.1428	2.4138	-2.9796	0.063113841	5.100655294	0.6796
79.3692	8.4099	1.1603	0.137968347	0.3786	3.0061	-2.5979	0.085469635	4.996197223	0.8955
79.3779	6.924	0.9982	0.144165222	0.3008	1.9286	-3.0849	0.111897512	5.886023481	0.5117
79.3867	5.3594	1.2847	0.239709669	0.134	1.0283	-5.3669	0.15725923	5.244007969	0.6105
79.3955	6.1939	1.1134	0.179757503	0.4067	3.7599	-1.3245	0.14058394	4.718747749	0.8374
79.4042	6.19	1.1423	0.18453958	0.4877	2.9904	-2.8088	0.120701851	6.432728735	0.6966
79.4131	6.9095	1.0886	0.157551198	0.1793	3.5599	-3.051	0.107440999	5.872651214	0.7774
79.4219	7.0921	1.0035	0.141495467	0.2944	3.318	-3.832	0.094311296	5.485712403	0.6701
79.4308	6.8292	0.9508	0.139225678	0.327	2.6432	-3.1436	0.081301063	5.854748742	0.3665
79.4397	6.7619	1.0154	0.150164894	0.1802	2.0079	-4.4074	0.193443206	6.936370486	0.6117
79.4486	12.1073	0.968	0.079951765	0.2631	2.07	-3.1212	0.223902802	6.50507306	0.579
79.4574	18.2776	0.9655	0.052824222	0.2119	1.6733	-3.1791	0.213445625	6.707020902	0.6707
79.4663	23.4123	0.8836	0.037740846	0.2731	1.1323	-4.0088	0.225573837	7.983830652	0.6494
79.4751	22.699	0.9812	0.043226574	0.2071	0.3796	-4.0236	0.498949153	7.413129362	0.4985
79.4841	21.4076	1.2319	0.057544984	0.1841	0.8748	-3.8964	1.213856152	8.088710077	0.9996
79.4931	24.2973	1.4609	0.060126022	0.4713	1.4887	-3.4333	1.173300353	9.256066738	0.8524
79.5019	27.9743	1.6347	0.058435779	0.255	1.1276	-3.4286	1.793625828	9.665031481	1.5587
79.5105	29.6691	1.7305	0.058326677	0.3924	1.6354	-2.1305	2.443989083	9.537331562	1.4359
79.5191	30.268	1.8536	0.061239593	0.2589	2.7202	-2.6272	1.897564223	9.628313491	1.3072
79.5277	27.2321	1.8602	0.068309091	0.2543	1.0211	-2.2666	0.424111208	7.987859438	0.9688
79.5362	22.2696	1.8461	0.082897762	0.3652	0.6517	-2.8449	0.386461001	9.83880122	0.9239
79.5448	17.7858	1.9498	0.109626781	0.1645	1.7628	-2.6091	0.576443951	10.01967485	0.6357
79.5533	16.2324	1.8027	0.111055666	0.3662	2.8921	-2.6835	0.663114935	8.638465355	0.47
79.5619	14.4127	1.9238	0.133479501	0.3089	1.3726	-3.0388	0.722838658	9.704561828	0.7899
79.5705	15.4285	1.9389	0.125670026	0.2856	2.9568	-2.2025	1.527116824	9.222613653	1.2202
79.5791	16.8013	1.9082	0.113574545	0.288	1.1437	-2.1133	1.674188429	8.314166163	1.4011
79.5877	20.3496	1.7748	0.087215474	0.4224	1.0664	-2.7478	1.853391914	9.16286291	1.2952
79.5961	20.4017	2.1364	0.104716764	0.2879	0.3754	-3.0965	2.043562576	9.624278069	1.4617
79.6044	26.2533	2.2208	0.08459127	0.2956	2.7171	-1.7103	1.842229051	9.612301691	1.4066
79.6126	28.3944	2.0894	0.073584932	0.5691	1.9579	-0.7505	1.963469602	8.960906391	1.1218
79.6207	28.7831	2.4333	0.084539191	0.3908	1.1912	-1.8277	1.828430527	8.043754091	1.1257
79.6288	31.5872	2.5531	0.080827044	0.0713	1.2431	-2.0184	4.717162056	9.656413195	1.3969
79.6368	36.7283	2.4639	0.06708451	0.4062	2.3397	-0.1836	7.084752024	8.465267687	1.785
79.6447	40.3506	2.6939	0.066762328	0.2065	1.2364	-3.5428	2.227818814	7.801758934	1.8577
79.6527	45.6085	2.5569	0.056061918	0.3576	2.2155	-1.3288	1.944140424	8.262212435	1.512
79.6606	45.2926	2.7084	0.059797848	0.369	1.6918	-1.4306	1.473237601	8.80160882	1.2404
79.6685	41.8055	2.6069	0.062357824	0.3671	0.9625	-1.9319	4.585605536	8.213830869	1.0557
79.6765	41.3492	2.507	0.060629952	0.2518	0.9468	-3.2204	3.903195496	9.111097889	0.963
79.6844	43.6797	2.7759	0.063551261	0.2147	0.1041	-2.6506	2.808002025	8.357293874	1.3181
79.6923	50.8168	2.668	0.052502322	0.4373	2.3339	-1.4077	1.095527472	7.971708467	1.5215
79.7002	44.2806	2.595	0.058603542	0.3203	1.1545	-1.7078	0.634046186	7.904781217	1.0207
79.7082	35.983	2.4824	0.068988133	0.3668	1.7763	-2.3817	1.504977846	5.908529934	0.8861
79.7162	30.7466	2.407	0.078285079	0.2417	1.5217	-1.8932	0.563676597	5.460017044	0.7067
79.7243	25.1095	2.7819	0.110790737	0.185	0.0885	-2.892	0.414105287	4.721591857	0.6953
79.7323	25.5625	2.777	0.108635697	0.4601	2.7408	-0.6678	0.33638581	3.987328418	0.8155
79.7404	20.7974	2.3166	0.111388924	0.3981	3.4122	-1.3127	0.246529422	4.258108202	1.0313
79.7485	14.6056	2.6059	0.178417867	0.228	1.1647	-3.479	0.232396994	3.743384698	0.3026
79.7565	13.4991	2.2687	0.168063056	0.2478	2.6093	-2.4549	0.19334071	3.753341097	0.7625
79.7646	9.3888	2.2845	0.24332183	0.1838	1.4826	-3.1102	0.176857083	3.706727631	0.7386
79.7726	7.8194	2.0533	0.26259048	0.3131	1.9505	-2.5029	0.159813764	3.440382263	0.9935
79.7805	6.2845	2.1347	0.339676983	0.4391	1.082	-3.6093	0.170200475	3.639562067	0.4149
79.7886	5.8253	1.9079	0.327519613	0.3944	2.3479	-4.4664	0.227403998	3.506390798	0.4726
79.7965	4.745	1.9543	0.411865121	0.3064	1.763	-3.8307	0.200097462	3.298513792	0.6463
79.8044	4.1006	1.9041	0.464346681	0.0524	1.3217	-4.0639	0.19918197	3.387784584	0.6453
79.8124	3.9403	1.9576	0.496814963	0.1983	2.2899	-3.8205	0.216961418	3.693102397	0.3271
79.8202	4.2483	1.602	0.377092013	0.4013	2.6095	-3.6854	0.218703274	3.659277157	0.7098
79.8281	4.1598	1.5989	0.384369441	0.224	2.2427	-2.9474	0.242521272	3.202106727	0.6021
79.8360	4.3819	1.7553	0.400579657	0.2149	1.7593	-3.3587	0.249944201	2.719997992	0.6416
79.8438	4.9463	1.5886	0.321169359	0.429	2.8661	-2.365	0.284678805	3.395979276	0.671
79.8518	4.5943	1.5026	0.327057441	0.2933	1.9676	-3.1487	0.278791529	3.549897155	0.7293
79.8597	4.0345	1.4858	0.36827364	0.3703	1.95	-4.212	0.36911701	3.193478449	0.8979
79.8678	3.6557	1.4662	0.401072298	0.1607	2.4763	-3.6625	0.387101581	3.704495043	0.6833
79.8759	3.5019	1.3458	0.384305663	0.3056	3.6513	-3.0844	0.299049998	4.149481857	0.7149
79.8840	3.2836	1.4905	0.453922524	0.3059	2.319	-4.44	0.340020233	3.890115694	0.8106
