Time	Year	Month	Day	HH	SS	lat	lon	temp	salinity	watermass
6/9/2015 16:15	2015	6	9	16	15	81.32692399	16.31531476	-0.73943333	33.77524	cPW
6/9/2015 16:20	2015	6	9	16	20	81.32887665	16.31529545	-0.71482667	33.78400667	cPW
6/9/2015 16:25	2015	6	9	16	25	81.33077733	16.3189481	-0.71538667	33.78403333	cPW
6/9/2015 16:30	2015	6	9	16	30	81.33281764	16.32612213	-0.71736667	33.78893333	cPW
6/9/2015 16:35	2015	6	9	16	35	81.33394291	16.3292971	-0.69109333	33.78774667	cPW
6/9/2015 16:40	2015	6	9	16	40	81.3344131	16.32865809	-0.66962	33.78613333	cPW
6/9/2015 16:45	2015	6	9	16	45	81.33477821	16.32810948	-0.67981333	33.78678	cPW
6/9/2015 16:50	2015	6	9	16	50	81.33511023	16.32717565	-0.68726667	33.79888667	cPW
6/9/2015 16:55	2015	6	9	16	55	81.33555766	16.32628578	-0.67158667	33.78606	cPW
6/9/2015 17:00	2015	6	9	17	0	81.33597319	16.32472067	-0.67396	33.78576667	cPW
6/9/2015 17:05	2015	6	9	17	5	81.33565408	16.32156813	-0.67803333	33.79982667	cPW
6/9/2015 17:10	2015	6	9	17	10	81.33496456	16.31628095	-0.67835333	33.8093	cPW
6/9/2015 17:15	2015	6	9	17	15	81.33433655	16.31112201	-0.68895333	33.79614	cPW
6/9/2015 17:20	2015	6	9	17	20	81.33185633	16.29517131	-0.6959	33.78998	cPW
6/9/2015 17:25	2015	6	9	17	25	81.32955435	16.26832628	-0.72336	33.78548667	cPW
6/9/2015 17:30	2015	6	9	17	30	81.32872299	16.23470975	-0.71509333	33.78444667	cPW
6/9/2015 17:35	2015	6	9	17	35	81.32678456	16.18297475	-0.72239333	33.7879	cPW
6/9/2015 17:40	2015	6	9	17	40	81.33034823	16.14085125	-0.75098667	33.77921333	cPW
6/9/2015 17:45	2015	6	9	17	45	81.33178003	16.12992371	-0.74935333	33.79261333	cPW
6/9/2015 17:50	2015	6	9	17	50	81.33107477	16.12711299	-0.75294	33.81691333	cPW
6/9/2015 17:55	2015	6	9	17	55	81.33077517	16.12478917	-0.69542667	33.78282	cPW
6/9/2015 18:00	2015	6	9	18	0	81.33095524	16.12440311	-0.75342667	33.7916	cPW
6/9/2015 18:05	2015	6	9	18	5	81.33188839	16.1226893	-0.76002	33.79254667	cPW
6/9/2015 18:10	2015	6	9	18	10	81.33352024	16.11959022	-0.76320667	33.79574	cPW
6/9/2015 18:15	2015	6	9	18	15	81.33531477	16.11580542	-0.75172667	33.79138	cPW
6/9/2015 18:20	2015	6	9	18	20	81.33716087	16.11238598	-0.74506667	33.79382	cPW
6/9/2015 18:25	2015	6	9	18	25	81.33965269	16.10938436	-0.74293333	33.79863333	cPW
6/9/2015 18:30	2015	6	9	18	30	81.34254623	16.10606631	-0.74766	33.80668667	cPW
6/9/2015 18:35	2015	6	9	18	35	81.34523222	16.10262335	-0.74830667	33.81796667	cPW
6/9/2015 18:40	2015	6	9	18	40	81.34782978	16.09925221	-0.72393333	33.82234667	cPW
6/9/2015 18:45	2015	6	9	18	45	81.35043034	16.09574257	-0.70924	33.84262	cPW
6/9/2015 18:50	2015	6	9	18	50	81.35302578	16.09194387	-0.69892667	33.85379333	cPW
6/9/2015 18:55	2015	6	9	18	55	81.35556178	16.08844676	-0.71949333	33.86402	cPW
6/9/2015 19:00	2015	6	9	19	0	81.35789267	16.08505319	-0.73458667	33.87265333	cPW
6/9/2015 19:05	2015	6	9	19	5	81.35981609	16.08203569	-0.70860667	33.87788	cPW
6/9/2015 19:10	2015	6	9	19	10	81.36090967	16.08020743	-0.71726	33.88028	cPW
6/9/2015 19:15	2015	6	9	19	15	81.36033985	16.08094111	-0.70542	33.90399333	cPW
6/9/2015 19:20	2015	6	9	19	20	81.36085391	16.05863221	-0.73535333	33.89597333	cPW
6/9/2015 19:25	2015	6	9	19	25	81.36648565	16.01111343	-0.80416	33.91528	cPW
6/9/2015 19:30	2015	6	9	19	30	81.37159533	15.96022733	-0.85392	33.93916	cPW
6/9/2015 19:35	2015	6	9	19	35	81.37492323	15.90504169	-0.78959333	33.92443333	cPW
6/9/2015 19:40	2015	6	9	19	40	81.37897785	15.85637877	-0.79260667	33.90454	cPW
6/9/2015 19:45	2015	6	9	19	45	81.38617887	15.84956878	-0.78466	33.93572	cPW
6/9/2015 19:50	2015	6	9	19	50	81.39483734	15.86250413	-0.80927333	33.96217333	cPW
6/9/2015 19:55	2015	6	9	19	55	81.40356913	15.86536095	-0.82384	33.96586667	cPW
6/9/2015 20:00	2015	6	9	20	0	81.41187089	15.84114909	-0.82870667	33.97626	cPW
6/9/2015 20:05	2015	6	9	20	5	81.41981277	15.80558287	-0.84838	34.01212	cPW
6/9/2015 20:10	2015	6	9	20	10	81.42407801	15.75365113	-0.84562667	34.0297	cPW
6/9/2015 20:15	2015	6	9	20	15	81.42276355	15.697965	-0.87272	34.02743333	cPW
6/9/2015 20:20	2015	6	9	20	20	81.42381187	15.65727833	-0.88988	34.02199333	cPW
6/9/2015 20:25	2015	6	9	20	25	81.43066486	15.63557517	-0.89064667	34.02731333	cPW
6/9/2015 20:30	2015	6	9	20	30	81.43807555	15.62411371	-0.88897333	34.03659333	cPW
6/9/2015 20:35	2015	6	9	20	35	81.44217965	15.63161189	-0.91922667	34.02356	cPW
6/9/2015 20:40	2015	6	9	20	40	81.44164611	15.62857503	-0.88016	34.06926	cPW
6/9/2015 20:45	2015	6	9	20	45	81.44117721	15.62624935	-0.88664667	34.04221333	cPW
6/9/2015 20:50	2015	6	9	20	50	81.44255945	15.62802333	-0.92865333	34.03711333	cPW
6/9/2015 20:55	2015	6	9	20	55	81.4425172	15.62665619	-0.95944667	34.03146	cPW
6/9/2015 21:00	2015	6	9	21	0	81.44239301	15.62471713	-0.89544	34.05032	cPW
6/9/2015 21:05	2015	6	9	21	5	81.44763106	15.6177226	-0.94243333	34.02554667	cPW
6/9/2015 21:10	2015	6	9	21	10	81.45262387	15.59552253	-0.98965333	33.99293333	cPW
6/9/2015 21:15	2015	6	9	21	15	81.45596108	15.57727495	-0.95418	34.02204	cPW
6/9/2015 21:20	2015	6	9	21	20	81.46049223	15.55510933	-0.90315333	34.02965333	cPW
6/9/2015 21:25	2015	6	9	21	25	81.46147946	15.54471144	-0.92921333	34.01058	cPW
6/9/2015 21:30	2015	6	9	21	30	81.46317767	15.52548546	-0.89289333	34.03376667	cPW
6/9/2015 21:35	2015	6	9	21	35	81.46787231	15.48933453	-0.89063333	34.05681333	cPW
6/9/2015 21:40	2015	6	9	21	40	81.46912979	15.47890021	-0.92528	34.06134667	cPW
6/9/2015 21:45	2015	6	9	21	45	81.46979733	15.48043653	-0.90055333	34.08827333	cPW
6/9/2015 21:50	2015	6	9	21	50	81.47159713	15.4831775	-0.92203333	34.13603333	cPW
6/9/2015 21:55	2015	6	9	21	55	81.47776558	15.48463179	-0.91933333	34.08721333	cPW
6/9/2015 22:00	2015	6	9	22	0	81.47904035	15.52036522	-0.93173333	34.07267333	cPW
6/9/2015 22:05	2015	6	9	22	5	81.47844707	15.56665269	-0.94527333	34.07624667	cPW
6/9/2015 22:10	2015	6	9	22	10	81.47975954	15.59535527	-1.05852667	34.00634667	cPW
6/9/2015 22:15	2015	6	9	22	15	81.48011366	15.62653444	-0.91363333	34.06592667	cPW
6/9/2015 22:20	2015	6	9	22	20	81.48426136	15.63999632	-0.93138	34.04444667	cPW
6/9/2015 22:25	2015	6	9	22	25	81.48440456	15.63804778	-0.96877333	34.08044667	cPW
6/9/2015 22:30	2015	6	9	22	30	81.48295232	15.63562466	-0.92347333	34.08792667	cPW
6/9/2015 22:35	2015	6	9	22	35	81.48366464	15.62908723	-0.88138	34.07385333	cPW
6/9/2015 22:40	2015	6	9	22	40	81.48815969	15.61126565	-0.90135333	34.06458	cPW
6/9/2015 22:45	2015	6	9	22	45	81.48772234	15.61163135	-0.92185333	34.06688667	cPW
6/9/2015 22:50	2015	6	9	22	50	81.48794133	15.60949454	-0.88876	34.09104667	cPW
6/9/2015 22:55	2015	6	9	22	55	81.48745701	15.60980001	-1.01853333	34.01480667	cPW
6/9/2015 23:00	2015	6	9	23	0	81.48691274	15.61081125	-0.88945333	34.08476667	cPW
6/9/2015 23:05	2015	6	9	23	5	81.48928876	15.59947585	-1.05769333	33.9918	cPW
6/9/2015 23:10	2015	6	9	23	10	81.48701487	15.60721769	-0.91629333	34.09484667	cPW
6/9/2015 23:15	2015	6	9	23	15	81.48909217	15.59783491	-0.89382667	34.07282667	cPW
6/9/2015 23:20	2015	6	9	23	20	81.493414	15.58285604	-1.12322	33.98167333	cPW
6/9/2015 23:25	2015	6	9	23	25	81.49917061	15.55764681	-0.95389333	34.05914	cPW
6/9/2015 23:30	2015	6	9	23	30	81.50656655	15.52743839	-0.96779333	34.06907333	cPW
6/9/2015 23:35	2015	6	9	23	35	81.51376801	15.49234065	-0.90112667	34.07944	cPW
6/9/2015 23:40	2015	6	9	23	40	81.52122288	15.4587799	-0.89239333	34.08674	cPW
6/9/2015 23:45	2015	6	9	23	45	81.52894088	15.42894944	-0.89588	34.09424667	cPW
6/9/2015 23:50	2015	6	9	23	50	81.53577848	15.42728199	-0.91789333	34.06654667	cPW
6/9/2015 23:55	2015	6	9	23	55	81.54229987	15.40084978	-0.90577333	34.08653333	cPW
6/10/2015 0:00	2015	6	10	0	0	81.54906275	15.39416552	-0.8743	34.09126667	cPW
6/10/2015 0:05	2015	6	10	0	5	81.55716723	15.41626989	-0.87946667	34.094	cPW
6/10/2015 0:10	2015	6	10	0	10	81.56472449	15.41695678	-0.87279333	34.09166	cPW
6/10/2015 0:15	2015	6	10	0	15	81.57325915	15.38955613	-0.86390667	34.10544667	cPW
6/10/2015 0:20	2015	6	10	0	20	81.58080567	15.36071925	-0.86369333	34.09506667	cPW
6/10/2015 0:25	2015	6	10	0	25	81.586448	15.34557667	-0.90040667	34.04544	cPW
6/10/2015 0:30	2015	6	10	0	30	81.59187035	15.34925355	-0.95251333	34.0397	cPW
6/10/2015 0:35	2015	6	10	0	35	81.59803848	15.36224175	-0.88464	34.07822667	cPW
6/10/2015 0:40	2015	6	10	0	40	81.60270611	15.37778937	-0.91186667	34.0655	cPW
6/10/2015 0:45	2015	6	10	0	45	81.60444201	15.38328212	-0.89228667	34.08533333	cPW
6/10/2015 0:50	2015	6	10	0	50	81.60436797	15.38239678	-0.89310667	34.1546	cPW
6/10/2015 0:55	2015	6	10	0	55	81.6036439	15.37247533	-0.90592	34.14352667	cPW
6/10/2015 1:00	2015	6	10	1	0	81.60485423	15.38663047	-0.93623333	34.07762667	cPW
6/10/2015 1:05	2015	6	10	1	5	81.60685641	15.40928499	-0.98685333	34.05855333	cPW
6/10/2015 1:10	2015	6	10	1	10	81.61127636	15.41494198	-0.90906	34.06284	cPW
6/10/2015 1:15	2015	6	10	1	15	81.61645234	15.39677591	-0.87259333	34.08778	cPW
6/10/2015 1:20	2015	6	10	1	20	81.61783798	15.39315335	-0.89498667	34.07937333	cPW
6/10/2015 1:25	2015	6	10	1	25	81.6181581	15.39513631	-0.88495333	34.18336	cPW
6/10/2015 1:30	2015	6	10	1	30	81.61804179	15.39096867	-0.92621333	34.10943333	cPW
6/10/2015 1:35	2015	6	10	1	35	81.61891934	15.39588356	-0.91316	34.12592	cPW
6/10/2015 1:40	2015	6	10	1	40	81.61767799	15.38888943	-0.88644	34.13704667	cPW
6/10/2015 1:45	2015	6	10	1	45	81.61927665	15.39511846	-0.92206667	34.09146	cPW
6/10/2015 1:50	2015	6	10	1	50	81.61736291	15.38650413	-0.90446	34.14937333	cPW
6/10/2015 1:55	2015	6	10	1	55	81.61953701	15.39360101	-0.93925333	34.10368667	cPW
6/10/2015 2:00	2015	6	10	2	0	81.61879547	15.39074179	-0.94248	34.09893333	cPW
6/10/2015 2:05	2015	6	10	2	5	81.62307279	15.38865611	-0.92033333	34.08414667	cPW
6/10/2015 2:10	2015	6	10	2	10	81.62778389	15.36641155	-0.909	34.07316	cPW
6/10/2015 2:15	2015	6	10	2	15	81.6323261	15.31720467	-0.86579333	34.09751333	cPW
6/10/2015 2:20	2015	6	10	2	20	81.63826955	15.28105825	-0.88010667	34.10288	cPW
6/10/2015 2:25	2015	6	10	2	25	81.64395755	15.25748645	-0.90362	34.10956667	cPW
6/10/2015 2:30	2015	6	10	2	30	81.6491699	15.22874808	-0.8914	34.12896667	cPW
6/10/2015 2:35	2015	6	10	2	35	81.65304489	15.21453243	-0.9462	34.13586	cPW
6/10/2015 2:40	2015	6	10	2	40	81.65674825	15.21898169	-0.90324	34.16652	cPW
6/10/2015 2:45	2015	6	10	2	45	81.66095777	15.21732265	-0.90698	34.17404	cPW
6/10/2015 2:50	2015	6	10	2	50	81.66557701	15.20434645	-0.91547333	34.20979333	cPW
6/10/2015 2:55	2015	6	10	2	55	81.66940146	15.19477337	-0.90298	34.25212	cPW
6/10/2015 3:00	2015	6	10	3	0	81.67124033	15.19543519	-0.91674	34.24686667	cPW
6/10/2015 3:05	2015	6	10	3	5	81.67444357	15.18059946	-0.91574667	34.24977333	cPW
6/10/2015 3:10	2015	6	10	3	10	81.67610623	15.16333843	-0.89682	34.26182	cPW
6/10/2015 3:15	2015	6	10	3	15	81.67874477	15.13774135	-0.91100667	34.25731333	cPW
6/10/2015 3:20	2015	6	10	3	20	81.68276254	15.12167199	-0.91456667	34.26476	cPW
6/10/2015 3:25	2015	6	10	3	25	81.68592419	15.102025	-0.90748	34.27667333	cPW
6/10/2015 3:30	2015	6	10	3	30	81.68957379	15.08346965	-0.91898	34.26410667	cPW
6/10/2015 3:35	2015	6	10	3	35	81.69079666	15.06725854	-0.90978667	34.28292667	cPW
6/10/2015 3:40	2015	6	10	3	40	81.69265076	15.05167717	-0.88964667	34.28557333	cPW
6/10/2015 3:45	2015	6	10	3	45	81.69567586	15.02048319	-0.88105333	34.29112	cPW
6/10/2015 3:50	2015	6	10	3	50	81.69618807	15.00760077	-0.86963333	34.28642	cPW
6/10/2015 3:55	2015	6	10	3	55	81.69566312	14.98267521	-0.93077333	34.25544667	cPW
6/10/2015 4:00	2015	6	10	4	0	81.69288107	14.94507836	-0.88710667	34.28460667	cPW
6/10/2015 4:05	2015	6	10	4	5	81.69345838	14.94737588	-0.92004	34.27198	cPW
6/10/2015 4:10	2015	6	10	4	10	81.69185123	14.92930821	-0.90132	34.27235333	cPW
6/10/2015 4:15	2015	6	10	4	15	81.6908911	14.91091365	-0.91111333	34.26927333	cPW
6/10/2015 4:20	2015	6	10	4	20	81.69037666	14.86271267	-0.86741333	34.27028667	cPW
6/10/2015 4:25	2015	6	10	4	25	81.68887312	14.81820823	-0.88434667	34.26293333	cPW
6/10/2015 4:30	2015	6	10	4	30	81.69384412	14.77576217	-0.88698667	34.24386	cPW
6/10/2015 4:35	2015	6	10	4	35	81.69504065	14.75947969	-0.97207333	34.2562	cPW
6/10/2015 4:40	2015	6	10	4	40	81.69464335	14.770216	-0.86622	34.28402667	cPW
6/10/2015 4:45	2015	6	10	4	45	81.69398016	14.76924931	-0.87922	34.27980667	cPW
6/10/2015 4:50	2015	6	10	4	50	81.69392143	14.76691354	-0.89435333	34.27578	cPW
6/10/2015 4:55	2015	6	10	4	55	81.69038761	14.78405503	-0.97261333	34.21583333	cPW
6/10/2015 5:00	2015	6	10	5	0	81.68161135	14.79649655	-0.88511333	34.27704	cPW
6/10/2015 5:05	2015	6	10	5	5	81.67354789	14.77165718	12.63467114	5.6702349	AWs
6/10/2015 5:10	2015	6	10	5	10	81.67010353	14.72873419	14.86476	2.62797333	AWs
6/10/2015 5:15	2015	6	10	5	15	81.67322421	14.68912496	18.17119444	1.62239815	AWs
6/10/2015 5:20	2015	6	10	5	20	81.68320953	14.63882025	-0.81890667	34.27737333	cPW
6/10/2015 5:25	2015	6	10	5	25	81.68897393	14.60950422	-0.83214	34.28971333	cPW
6/10/2015 5:30	2015	6	10	5	30	81.69541496	14.56180429	-0.84416	34.28816667	cPW
6/10/2015 5:35	2015	6	10	5	35	81.70128089	14.5171954	-0.86235333	34.28752	cPW
6/10/2015 5:40	2015	6	10	5	40	81.70330521	14.45942055	-0.90397333	34.27794667	cPW
6/10/2015 5:45	2015	6	10	5	45	81.70709212	14.40530232	-0.91341333	34.29200667	cPW
6/10/2015 5:50	2015	6	10	5	50	81.70980631	14.35102055	-0.90196667	34.31137333	cPW
6/10/2015 5:55	2015	6	10	5	55	81.71170275	14.29178865	-0.92306667	34.30504667	cPW
6/10/2015 6:00	2015	6	10	6	0	81.71590501	14.2422993	-0.85513333	34.30562667	cPW
6/10/2015 6:05	2015	6	10	6	5	81.7193875	14.19177148	-0.92176	34.31261333	cPW
6/10/2015 6:10	2015	6	10	6	10	81.72006845	14.14192536	-0.92586	34.29809333	cPW
6/10/2015 6:15	2015	6	10	6	15	81.71851856	14.10303833	-0.91078	34.30767333	cPW
6/10/2015 6:20	2015	6	10	6	20	81.7206052	14.04933788	-0.85595333	34.33705333	cPW
6/10/2015 6:25	2015	6	10	6	25	81.71854313	14.00428734	-0.8902	34.34356667	cPW
6/10/2015 6:30	2015	6	10	6	30	81.71450133	13.97203722	-1.01410667	34.28849333	cPW
6/10/2015 6:35	2015	6	10	6	35	81.71590169	13.92960579	-0.93856667	34.34806	cPW
6/10/2015 6:40	2015	6	10	6	40	81.7196638	13.88882646	-0.96966	34.33266	cPW
6/10/2015 6:45	2015	6	10	6	45	81.72227133	13.85569876	-1.03424	34.2914	cPW
6/10/2015 6:50	2015	6	10	6	50	81.72413685	13.82707347	-0.93348	34.35044667	cPW
6/10/2015 6:55	2015	6	10	6	55	81.72788755	13.83238358	-0.98548	34.32250667	cPW
6/10/2015 7:00	2015	6	10	7	0	81.73293464	13.84130745	-0.95072667	34.33857333	cPW
6/10/2015 7:05	2015	6	10	7	5	81.73766111	13.86704102	-0.97097333	34.32872	cPW
6/10/2015 7:10	2015	6	10	7	10	81.73956523	13.86321923	-0.89669333	34.35780667	cPW
6/10/2015 7:15	2015	6	10	7	15	81.74151937	13.82895467	-0.89126667	34.36248667	cPW
6/10/2015 7:20	2015	6	10	7	20	81.74013589	13.84454866	-0.88689333	34.36350667	cPW
6/10/2015 7:25	2015	6	10	7	25	81.7397326	13.8550549	-0.87942	34.36905333	cPW
6/10/2015 7:30	2015	6	10	7	30	81.73943555	13.86129788	-0.8891	34.36406667	cPW
6/10/2015 7:35	2015	6	10	7	35	81.73905458	13.85688468	-1.0011	34.31546	cPW
6/10/2015 7:40	2015	6	10	7	40	81.73803332	13.87617584	-0.90191333	34.35862667	cPW
6/10/2015 7:45	2015	6	10	7	45	81.73782135	13.8727792	-0.9078	34.35471333	cPW
6/10/2015 7:50	2015	6	10	7	50	81.73479743	13.86623047	-0.89516	34.35898	cPW
6/10/2015 7:55	2015	6	10	7	55	81.73102934	13.83462768	-0.93484	34.34512	cPW
6/10/2015 8:00	2015	6	10	8	0	81.72473651	13.82140463	-0.93203333	34.34335333	cPW
6/10/2015 8:05	2015	6	10	8	5	81.72279944	13.79461048	-1.11193333	34.26426	cPW
6/10/2015 8:10	2015	6	10	8	10	81.72361401	13.75037889	-1.00767333	34.32493333	cPW
6/10/2015 8:15	2015	6	10	8	15	81.72445501	13.7110276	-0.94384667	34.34763333	cPW
6/10/2015 8:20	2015	6	10	8	20	81.7288169	13.67212721	-0.93312667	34.34594667	cPW
6/10/2015 8:25	2015	6	10	8	25	81.7323503	13.63846942	-0.93585333	34.35617333	cPW
6/10/2015 8:30	2015	6	10	8	30	81.73799156	13.63227789	-1.28044667	34.10595333	cPW
6/10/2015 8:35	2015	6	10	8	35	81.74016251	13.6052421	-1.01597333	34.30806667	cPW
6/10/2015 8:40	2015	6	10	8	40	81.74452987	13.58393277	-0.97108667	34.36643333	cPW
6/10/2015 8:45	2015	6	10	8	45	81.74649898	13.58713012	-0.97116667	34.3549	cPW
6/10/2015 8:50	2015	6	10	8	50	81.7463785	13.58723859	-0.97718667	34.36259333	cPW
6/10/2015 8:55	2015	6	10	8	55	81.74671478	13.59149851	-1.10675333	34.28965333	cPW
6/10/2015 9:00	2015	6	10	9	0	81.75103799	13.60822088	-1.00594	34.33466667	cPW
6/10/2015 9:05	2015	6	10	9	5	81.75224334	13.61222924	-0.95208667	34.35658667	cPW
6/10/2015 9:10	2015	6	10	9	10	81.75185263	13.61083114	-0.88930667	34.38888	cPW
6/10/2015 9:15	2015	6	10	9	15	81.75345501	13.63702589	-0.9329	34.37056667	cPW
6/10/2015 9:20	2015	6	10	9	20	81.7590339	13.64997853	-0.92978667	34.3648	cPW
6/10/2015 9:25	2015	6	10	9	25	81.76607763	13.63999421	-0.90987333	34.39288667	cPW
6/10/2015 9:30	2015	6	10	9	30	81.7723761	13.62059324	-0.91136667	34.38564667	cPW
6/10/2015 9:35	2015	6	10	9	35	81.77842982	13.60337109	-0.97744667	34.36799333	cPW
6/10/2015 9:40	2015	6	10	9	40	81.78525653	13.58548267	-0.95154667	34.39350667	cPW
6/10/2015 9:45	2015	6	10	9	45	81.78993499	13.55299751	-0.93260667	34.39359333	cPW
6/10/2015 9:50	2015	6	10	9	50	81.79303165	13.51730243	-0.91583333	34.39782667	cPW
6/10/2015 9:55	2015	6	10	9	55	81.79380889	13.4723127	-0.95768667	34.38347333	cPW
6/10/2015 10:00	2015	6	10	10	0	81.79405588	13.45636756	-0.98844	34.36226667	cPW
6/10/2015 10:05	2015	6	10	10	5	81.79094474	13.4424743	-0.97094667	34.32686	cPW
6/10/2015 10:10	2015	6	10	10	10	81.79335867	13.41232758	-1.12107333	34.3346	cPW
6/10/2015 10:15	2015	6	10	10	15	81.7985951	13.39280701	-0.9409	34.38134	cPW
6/10/2015 10:20	2015	6	10	10	20	81.80527141	13.39735224	-0.91088667	34.37133333	cPW
6/10/2015 10:25	2015	6	10	10	25	81.81115093	13.40551679	-0.92063333	34.37690667	cPW
6/10/2015 10:30	2015	6	10	10	30	81.81233463	13.40648309	-0.94538667	34.34591333	cPW
6/10/2015 10:35	2015	6	10	10	35	81.81216086	13.40572533	-0.89022	34.40580667	cPW
6/10/2015 10:40	2015	6	10	10	40	81.81200269	13.40482711	-0.8902	34.40624667	cPW
6/10/2015 10:45	2015	6	10	10	45	81.8118104	13.4039285	-0.88620667	34.40622	cPW
6/10/2015 10:50	2015	6	10	10	50	81.81161444	13.40306921	-0.88415333	34.40647333	cPW
6/10/2015 10:55	2015	6	10	10	55	81.8114085	13.40210951	-0.8808	34.4075	cPW
6/10/2015 11:00	2015	6	10	11	0	81.81120477	13.40109843	-0.87672	34.40729333	cPW
6/10/2015 11:05	2015	6	10	11	5	81.81099098	13.39996908	-0.86912	34.40664	cPW
6/10/2015 11:10	2015	6	10	11	10	81.81077023	13.398829	-0.87081333	34.40753333	cPW
6/10/2015 11:15	2015	6	10	11	15	81.81056303	13.39759112	-0.86964	34.40674667	cPW
6/10/2015 11:20	2015	6	10	11	20	81.81034317	13.39628289	-0.86628	34.40547333	cPW
6/10/2015 11:25	2015	6	10	11	25	81.81009879	13.39491089	-0.86569333	34.40606	cPW
6/10/2015 11:30	2015	6	10	11	30	81.80986521	13.39348833	-0.86487333	34.40514667	cPW
6/10/2015 11:35	2015	6	10	11	35	81.8096476	13.39202086	-0.86656	34.40534	cPW
6/10/2015 11:40	2015	6	10	11	40	81.80954167	13.39067211	-0.86825333	34.40496667	cPW
6/10/2015 11:45	2015	6	10	11	45	81.8084479	13.38850699	-0.85831333	34.40295333	cPW
6/10/2015 11:50	2015	6	10	11	50	81.80921871	13.3870687	-0.88170667	34.37718667	cPW
6/10/2015 11:55	2015	6	10	11	55	81.80864056	13.38535156	-0.91694	34.38388667	cPW
6/10/2015 12:00	2015	6	10	12	0	81.81082967	13.3872554	-0.91841333	34.3795	cPW
6/10/2015 12:05	2015	6	10	12	5	81.81358356	13.4032127	-0.99245333	34.34414667	cPW
6/10/2015 12:10	2015	6	10	12	10	81.81408743	13.40929954	-0.88536667	34.40416667	cPW
6/10/2015 12:15	2015	6	10	12	15	81.81302669	13.42028392	-0.86742667	34.40511333	cPW
6/10/2015 12:20	2015	6	10	12	20	81.81263649	13.44965991	-1.09026667	34.28596667	cPW
6/10/2015 12:25	2015	6	10	12	25	81.81280779	13.48086001	-0.97378667	34.34338667	cPW
6/10/2015 12:30	2015	6	10	12	30	81.81258867	13.4838721	-0.97638667	34.32721333	cPW
6/10/2015 12:35	2015	6	10	12	35	81.81213113	13.47862366	-1.28916667	34.23706	cPW
6/10/2015 12:40	2015	6	10	12	40	81.81187777	13.48755324	-1.09364667	34.29339333	cPW
6/10/2015 12:45	2015	6	10	12	45	81.81133668	13.46981221	-1.01137333	34.36646667	cPW
6/10/2015 12:50	2015	6	10	12	50	81.81081835	13.46173547	-0.90653333	34.38696	cPW
6/10/2015 12:55	2015	6	10	12	55	81.81059377	13.47030854	-0.89938	34.38918667	cPW
6/10/2015 13:00	2015	6	10	13	0	81.81109625	13.51035366	-1.05087333	34.3274	cPW
6/10/2015 13:05	2015	6	10	13	5	81.81411107	13.55132901	-1.02876	34.33993333	cPW
6/10/2015 13:10	2015	6	10	13	10	81.81528025	13.59195347	-0.97518	34.36213333	cPW
6/10/2015 13:15	2015	6	10	13	15	81.81546058	13.59947821	-1.04668	34.34741333	cPW
6/10/2015 13:20	2015	6	10	13	20	81.81517144	13.59707722	-0.97036667	34.37511333	cPW
6/10/2015 13:25	2015	6	10	13	25	81.81525713	13.60088299	-1.20301333	34.26385333	cPW
6/10/2015 13:30	2015	6	10	13	30	81.81487989	13.59839699	-0.95124667	34.38782667	cPW
6/10/2015 13:35	2015	6	10	13	35	81.81446934	13.59571867	-0.93348667	34.39565333	cPW
6/10/2015 13:40	2015	6	10	13	40	81.81406857	13.59295211	-0.93020667	34.39608667	cPW
6/10/2015 13:45	2015	6	10	13	45	81.81367045	13.59002481	-0.92544	34.39560667	cPW
6/10/2015 13:50	2015	6	10	13	50	81.81326345	13.58699398	-0.92056	34.39864	cPW
6/10/2015 13:55	2015	6	10	13	55	81.81285823	13.58396145	-0.91938	34.40002667	cPW
6/10/2015 14:00	2015	6	10	14	0	81.81244132	13.58095879	-0.92270667	34.40052667	cPW
6/10/2015 14:05	2015	6	10	14	5	81.81213383	13.57872462	-0.92442667	34.39894	cPW
6/10/2015 14:10	2015	6	10	14	10	81.81158414	13.57451712	-0.93518667	34.40013333	cPW
6/10/2015 14:15	2015	6	10	14	15	81.81105778	13.57043897	-0.93398667	34.40068	cPW
6/10/2015 14:20	2015	6	10	14	20	81.81017467	13.56280321	-0.93376667	34.40105333	cPW
6/10/2015 14:25	2015	6	10	14	25	81.81015079	13.56494921	-0.97172667	34.37627333	cPW
6/10/2015 14:30	2015	6	10	14	30	81.80991646	13.56209662	-0.96252	34.39176	cPW
6/10/2015 14:35	2015	6	10	14	35	81.80977657	13.56223423	-0.96169333	34.38462	cPW
6/10/2015 14:40	2015	6	10	14	40	81.80951334	13.56046867	-1.11928667	34.31206667	cPW
6/10/2015 14:45	2015	6	10	14	45	81.80945854	13.56151947	-1.09404667	34.32801333	cPW
6/10/2015 14:50	2015	6	10	14	50	81.80900367	13.55781609	-0.94156667	34.39766	cPW
6/10/2015 14:55	2015	6	10	14	55	81.80855522	13.55415354	-0.93496667	34.40114667	cPW
6/10/2015 15:00	2015	6	10	15	0	81.8081169	13.55043346	-0.93692667	34.40013333	cPW
6/10/2015 15:05	2015	6	10	15	5	81.8076745	13.54654026	-0.92725333	34.40045333	cPW
6/10/2015 15:10	2015	6	10	15	10	81.80723155	13.54265157	-0.9184	34.40006667	cPW
6/10/2015 15:15	2015	6	10	15	15	81.80678456	13.53871211	-0.91519333	34.39941333	cPW
