lat	lon	DMS [nmol/L]	MeSH [nmol/L]	sum	DMS_MeSH	MeSH_DMS	DMS_frac	MeSH_frac
70.070484	7.7006308	12.0787	4.7549	16.8336	2.540	0.394	71.8	28.2
70.0709739	7.7211871	11.9651	4.4183	16.3834	2.708	0.369	73.0	27.0
70.0715109	7.741717	10.7784	4.4155	15.1939	2.441	0.410	70.9	29.1
70.0723265	7.7624488	10.5972	3.9257	14.5229	2.699	0.370	73.0	27.0
70.0729818	7.7833944	9.0955	4.0911	13.1866	2.223	0.450	69.0	31.0
70.0733523	7.8046673	9.0431	3.6544	12.6975	2.475	0.404	71.2	28.8
70.0740121	7.8258691	8.5616	3.8861	12.4477	2.203	0.454	68.8	31.2
70.0748144	7.8471303	8.5804	3.9713	12.5517	2.161	0.463	68.4	31.6
70.0752892	7.8685416	8.3624	3.8667	12.2291	2.163	0.462	68.4	31.6
70.0757858	7.8898635	8.4296	3.8413	12.2709	2.194	0.456	68.7	31.3
70.0765054	7.9111878	8.3599	3.8936	12.2535	2.147	0.466	68.2	31.8
70.0772155	7.9325254	8.5644	3.9448	12.5092	2.171	0.461	68.5	31.5
70.0778233	7.9536459	8.9716	3.7517	12.7233	2.391	0.418	70.5	29.5
70.078415	7.9748909	8.6347	4.7104	13.3451	1.833	0.546	64.7	35.3
70.0790671	7.9961002	10.9278	4.4108	15.3386	2.478	0.404	71.2	28.8
70.0795942	8.0172626	10.4923	4.805	15.2973	2.184	0.458	68.6	31.4
70.0801933	8.0384329	11.7842	5.2588	17.043	2.241	0.446	69.1	30.9
70.0809459	8.0595376	13.1751	5.2104	18.3855	2.529	0.395	71.7	28.3
70.0815211	8.0805249	13.345	5.3768	18.7218	2.482	0.403	71.3	28.7
70.0821469	8.1013641	14.0528	5.2779	19.3307	2.663	0.376	72.7	27.3
70.0827435	8.1218556	13.7198	5.339	19.0588	2.570	0.389	72.0	28.0
70.0832497	8.1422766	14.0589	5.2519	19.3108	2.677	0.374	72.8	27.2
70.0839337	8.1627852	13.9177	5.4721	19.3898	2.543	0.393	71.8	28.2
70.0843331	8.1832565	14.0792	5.3083	19.3875	2.652	0.377	72.6	27.4
70.084799	8.2037692	13.9398	5.4772	19.417	2.545	0.393	71.8	28.2
70.085434	8.2242446	14.0495	5.3096	19.3591	2.646	0.378	72.6	27.4
70.0861005	8.2444715	14.1434	5.65	19.7934	2.503	0.399	71.5	28.5
70.0867543	8.2646817	15.2136	5.6686	20.8822	2.684	0.373	72.9	27.1
70.087333	8.2851703	15.0492	5.89	20.9392	2.555	0.391	71.9	28.1
70.0879278	8.3055589	15.0536	5.6103	20.6639	2.683	0.373	72.8	27.2
70.0884379	8.3259919	14.2469	5.7928	20.0397	2.459	0.407	71.1	28.9
70.0889166	8.3466195	14.9286	5.6157	20.5443	2.658	0.376	72.7	27.3
70.0894701	8.3671171	14.0387	6.335	20.3737	2.216	0.451	68.9	31.1
70.0901194	8.388092	15.7034	6.1316	21.835	2.561	0.390	71.9	28.1
70.0910162	8.409999	15.2618	5.9551	21.2169	2.563	0.390	71.9	28.1
70.091582	8.4323523	14.6014	5.804	20.4054	2.516	0.397	71.6	28.4
70.0923874	8.45479	13.7299	5.9153	19.6452	2.321	0.431	69.9	30.1
70.0928089	8.4770833	14.2539	5.744	19.9979	2.482	0.403	71.3	28.7
70.0933343	8.4993055	12.7819	5.527	18.3089	2.313	0.432	69.8	30.2
70.0939549	8.5215171	12.2145	6.1264	18.3409	1.994	0.502	66.6	33.4
70.0945639	8.5435716	13.2881	4.9046	18.1927	2.709	0.369	73.0	27.0
70.0953041	8.5653859	10.2854	5.0132	15.2986	2.052	0.487	67.2	32.8
70.0960456	8.5870229	10.5406	5.0977	15.6383	2.068	0.484	67.4	32.6
70.0966863	8.6082879	10.3483	4.5902	14.9385	2.254	0.444	69.3	30.7
70.0973071	8.6298364	9.6731	5.0875	14.7606	1.901	0.526	65.5	34.5
70.0977848	8.651222	10.002	4.6352	14.6372	2.158	0.463	68.3	31.7
70.0983657	8.6725196	9.1081	4.9775	14.0856	1.830	0.546	64.7	35.3
70.0990342	8.6939014	9.8822	4.8833	14.7655	2.024	0.494	66.9	33.1
70.0997686	8.7149736	9.4659	4.6503	14.1162	2.036	0.491	67.1	32.9
70.1002131	8.7360783	9.0379	4.5416	13.5795	1.990	0.503	66.6	33.4
70.1007201	8.7572916	8.6961	4.3671	13.0632	1.991	0.502	66.6	33.4
70.1013094	8.778368	8.4957	4.5239	13.0196	1.878	0.532	65.3	34.7
70.101954	8.7994638	8.8535	4.2924	13.1459	2.063	0.485	67.3	32.7
70.1026806	8.8206384	8.6006	5.5744	14.175	1.543	0.648	60.7	39.3
70.1034467	8.8416064	8.6056	4.2873	12.8929	2.007	0.498	66.7	33.3
70.1039193	8.8626519	9.0465	4.2851	13.3316	2.111	0.474	67.9	32.1
70.1043821	8.8836737	9.1418	4.1046	13.2464	2.227	0.449	69.0	31.0
70.1049803	8.9046428	8.6476	4.5133	13.1609	1.916	0.522	65.7	34.3
70.1057829	8.9256303	9.4834	4.086	13.5694	2.321	0.431	69.9	30.1
70.1064341	8.9464352	8.1638	4.0073	12.1711	2.037	0.491	67.1	32.9
70.1069714	8.9673293	8.3591	3.679	12.0381	2.272	0.440	69.4	30.6
70.1074355	8.9884459	7.3751	4.0089	11.384	1.840	0.544	64.8	35.2
70.1082007	9.0093266	8.2865	4.1142	12.4007	2.014	0.496	66.8	33.2
70.1088456	9.0302747	8.2957	3.9014	12.1971	2.126	0.470	68.0	32.0
70.1093785	9.0514545	7.9837	4.2553	12.239	1.876	0.533	65.2	34.8
70.1100626	9.0723565	9.4924	3.9129	13.4053	2.426	0.412	70.8	29.2
70.1106767	9.0933177	8.8295	4.2819	13.1114	2.062	0.485	67.3	32.7
70.1112491	9.1143385	10.0997	4.0816	14.1813	2.474	0.404	71.2	28.8
70.1119246	9.1351808	9.8484	4.2885	14.1369	2.296	0.435	69.7	30.3
70.1125541	9.1561452	10.5156	4.3864	14.902	2.397	0.417	70.6	29.4
70.1130617	9.1770857	10.8316	4.2776	15.1092	2.532	0.395	71.7	28.3
70.1136362	9.198005	10.4424	4.5004	14.9428	2.320	0.431	69.9	30.1
70.1142822	9.2190672	10.4828	4.7841	15.2669	2.191	0.456	68.7	31.3
70.1146935	9.2402856	10.7186	4.0993	14.8179	2.615	0.382	72.3	27.7
70.1152683	9.2614735	9.6264	4.8937	14.5201	1.967	0.508	66.3	33.7
70.1159091	9.2828316	10.9443	5.1689	16.1132	2.117	0.472	67.9	32.1
70.1166144	9.3040286	11.766	4.6489	16.4149	2.531	0.395	71.7	28.3
70.1173224	9.3248131	10.7174	4.6932	15.4106	2.284	0.438	69.5	30.5
70.1179561	9.3417392	10.8119	4.9818	15.7937	2.170	0.461	68.5	31.5
70.1182104	9.3603041	11.1737	4.6894	15.8631	2.383	0.420	70.4	29.6
70.1186762	9.3806808	10.626	5.0559	15.6819	2.102	0.476	67.8	32.2
70.1192943	9.4018027	11.3571	4.4406	15.7977	2.558	0.391	71.9	28.1
70.1199637	9.4229805	9.8281	4.9758	14.8039	1.975	0.506	66.4	33.6
70.1207445	9.4444712	11.2434	5.1227	16.3661	2.195	0.456	68.7	31.3
70.1213931	9.4658366	11.0357	5.0293	16.065	2.194	0.456	68.7	31.3
70.1217845	9.487348	10.9047	4.8669	15.7716	2.241	0.446	69.1	30.9
70.122375	9.5089605	10.2463	4.7455	14.9918	2.159	0.463	68.3	31.7
70.1230509	9.5301215	10.0142	5.08	15.0942	1.971	0.507	66.3	33.7
70.1237272	9.5511606	10.4035	5.3029	15.7064	1.962	0.510	66.2	33.8
70.1244684	9.5720959	10.9944	4.9677	15.9621	2.213	0.452	68.9	31.1
70.1251424	9.5931201	10.7528	5.1059	15.8587	2.106	0.475	67.8	32.2
70.1257041	9.6142436	11.3444	5.4234	16.7678	2.092	0.478	67.7	32.3
70.1262394	9.6357823	13.076	5.8172	18.8932	2.248	0.445	69.2	30.8
70.126757	9.657114	14.4771	5.7137	20.1908	2.534	0.395	71.7	28.3
70.12728	9.6785439	14.873	5.829	20.702	2.552	0.392	71.8	28.2
70.1279394	9.6999902	15.1537	5.8939	21.0476	2.571	0.389	72.0	28.0
70.1286979	9.721261	15.4773	6.2873	21.7646	2.462	0.406	71.1	28.9
70.1293471	9.7429405	16.4928	6.1265	22.6193	2.692	0.371	72.9	27.1
70.1298611	9.764574	16.2232	5.4228	21.646	2.992	0.334	74.9	25.1
70.1303796	9.7862054	13.7361	5.5164	19.2525	2.490	0.402	71.3	28.7
70.1310513	9.8078719	13.904	5.8119	19.7159	2.392	0.418	70.5	29.5
70.1318384	9.8294998	14.6072	5.9092	20.5164	2.472	0.405	71.2	28.8
70.1322698	9.8513639	13.9728	5.7899	19.7627	2.413	0.414	70.7	29.3
70.1328832	9.8733253	14.1176	5.6186	19.7362	2.513	0.398	71.5	28.5
70.1336769	9.8952826	13.0359	5.8449	18.8808	2.230	0.448	69.0	31.0
70.1343151	9.9172817	13.4032	5.318	18.7212	2.520	0.397	71.6	28.4
70.1347689	9.9392871	11.8473	5.6425	17.4898	2.100	0.476	67.7	32.3
70.1353738	9.9613412	12.407	5.7778	18.1848	2.147	0.466	68.2	31.8
70.1361516	9.9834712	12.38	5.7787	18.1587	2.142	0.467	68.2	31.8
70.1366858	10.0055435	11.9589	5.5758	17.5347	2.145	0.466	68.2	31.8
70.1373466	10.0277684	11.5413	5.6598	17.2011	2.039	0.490	67.1	32.9
70.1379389	10.0498834	11.9439	5.5839	17.5278	2.139	0.468	68.1	31.9
70.1386163	10.0719196	11.7488	5.4167	17.1655	2.169	0.461	68.4	31.6
70.1392697	10.0942054	11.1836	5.4666	16.6502	2.046	0.489	67.2	32.8
70.1399878	10.1166314	10.5988	5.4489	16.0477	1.945	0.514	66.0	34.0
70.1407406	10.1390399	11.0563	5.4247	16.481	2.038	0.491	67.1	32.9
70.1413162	10.1611466	10.8304	4.9135	15.7439	2.204	0.454	68.8	31.2
70.141933	10.183442	9.8916	5.1584	15.05	1.918	0.521	65.7	34.3
70.142643	10.2057639	10.3385	4.8283	15.1668	2.141	0.467	68.2	31.8
70.1431106	10.228503	9.9387	5.1807	15.1194	1.918	0.521	65.7	34.3
70.1438	10.2514454	10.5354	5.4591	15.9945	1.930	0.518	65.9	34.1
70.1445759	10.2739045	11.0588	4.7661	15.8249	2.320	0.431	69.9	30.1
70.1452156	10.296655	9.8998	4.6571	14.5569	2.126	0.470	68.0	32.0
70.1456172	10.3192119	9.2612	4.014	13.2752	2.307	0.433	69.8	30.2
70.1463558	10.3419057	7.9783	4.744	12.7223	1.682	0.595	62.7	37.3
70.1472804	10.3647265	9.6616	3.9267	13.5883	2.460	0.406	71.1	28.9
70.147725	10.3873008	7.865	3.9951	11.8601	1.969	0.508	66.3	33.7
70.1482583	10.4099771	7.921	3.8317	11.7527	2.067	0.484	67.4	32.6
70.1489372	10.4324585	7.4881	3.32	10.8081	2.255	0.443	69.3	30.7
70.1497428	10.4550944	6.6401	3.2241	9.8642	2.060	0.486	67.3	32.7
70.1504814	10.4779278	6.209	3.2798	9.4888	1.893	0.528	65.4	34.6
70.1511382	10.5009069	6.372	3.3056	9.6776	1.928	0.519	65.8	34.2
70.1517063	10.5237165	6.4979	3.0633	9.5612	2.121	0.471	68.0	32.0
70.1522461	10.5469719	5.8937	3.3574	9.2511	1.755	0.570	63.7	36.3
70.153108	10.5699116	6.6779	3.833	10.5109	1.742	0.574	63.5	36.5
70.153805	10.593001	8.8205	3.9824	12.8029	2.215	0.451	68.9	31.1
70.154573	10.6163879	9.8462	4.3297	14.1759	2.274	0.440	69.5	30.5
70.1549864	10.6400391	11.637	4.5167	16.1537	2.576	0.388	72.0	28.0
70.1555782	10.6634894	11.91	4.4015	16.3115	2.706	0.370	73.0	27.0
70.1563686	10.6871963	11.6433	5.0471	16.6904	2.307	0.433	69.8	30.2
70.1572393	10.7108699	13.1932	4.959	18.1522	2.660	0.376	72.7	27.3
70.1579258	10.7345324	12.7527	5.405	18.1577	2.359	0.424	70.2	29.8
70.1585915	10.758356	13.7655	5.3954	19.1609	2.551	0.392	71.8	28.2
70.1590801	10.7822585	13.3068	5.6558	18.9626	2.353	0.425	70.2	29.8
70.1597116	10.8059131	14.5194	5.5711	20.0905	2.606	0.384	72.3	27.7
70.160493	10.8297132	14.5468	5.7419	20.2887	2.533	0.395	71.7	28.3
70.1611932	10.8535398	15.5056	6.0939	21.5995	2.544	0.393	71.8	28.2
70.1617752	10.8772742	15.7105	6.2443	21.9548	2.516	0.397	71.6	28.4
70.1624809	10.900999	15.6823	6.5033	22.1856	2.411	0.415	70.7	29.3
70.163225	10.9245747	16.0719	5.6061	21.678	2.867	0.349	74.1	25.9
70.1640369	10.9482869	13.892	5.3083	19.2003	2.617	0.382	72.4	27.6
70.1647909	10.9716069	12.4844	5.5111	17.9955	2.265	0.441	69.4	30.6
70.1654218	10.995148	12.5548	5.9155	18.4703	2.122	0.471	68.0	32.0
70.1661222	11.0186812	13.8467	5.0993	18.946	2.715	0.368	73.1	26.9
70.1667766	11.0424223	12.1546	5.8287	17.9833	2.085	0.480	67.6	32.4
70.1671655	11.0658654	15.006	6.101	21.107	2.460	0.407	71.1	28.9
70.1679955	11.0893514	16.1156	5.9505	22.0661	2.708	0.369	73.0	27.0
70.1687459	11.1132379	16.4482	5.8274	22.2756	2.823	0.354	73.8	26.2
70.169222	11.1371998	17.6368	5.6112	23.248	3.143	0.318	75.9	24.1
70.1699103	11.1610477	17.4619	6.8127	24.2746	2.563	0.390	71.9	28.1
70.17082	11.1846227	19.6677	5.9916	25.6593	3.283	0.305	76.6	23.4
70.1714872	11.2085494	16.9104	5.7141	22.6245	2.959	0.338	74.7	25.3
70.1719468	11.2322931	15.2268	5.9692	21.196	2.551	0.392	71.8	28.2
70.1726915	11.2559768	14.6379	4.5535	19.1914	3.215	0.311	76.3	23.7
70.1735345	11.2798628	10.3497	4.6645	15.0142	2.219	0.451	68.9	31.1
70.1742476	11.3038785	9.6047	4.6376	14.2423	2.071	0.483	67.4	32.6
70.1747446	11.3280485	9.1556	4.1324	13.288	2.216	0.451	68.9	31.1
70.1754546	11.3519008	7.5774	4.2318	11.8092	1.791	0.558	64.2	35.8
70.1762816	11.3760523	7.7629	3.7062	11.4691	2.095	0.477	67.7	32.3
70.1770624	11.4006242	6.6434	3.5133	10.1567	1.891	0.529	65.4	34.6
70.1776286	11.4254205	6.5582	3.7193	10.2775	1.763	0.567	63.8	36.2
70.1783789	11.4500824	6.5275	3.3902	9.9177	1.925	0.519	65.8	34.2
70.1790594	11.4749052	6.4066	3.3341	9.7407	1.922	0.520	65.8	34.2
70.1797229	11.4996208	6.0238	2.8557	8.8795	2.109	0.474	67.8	32.2
70.180336	11.5245117	5.1099	2.8986	8.0085	1.763	0.567	63.8	36.2
70.1811245	11.5491795	5.0314	3.321	8.3524	1.515	0.660	60.2	39.8
70.1817548	11.5730107	6.2306	3.586	9.8166	1.737	0.576	63.5	36.5
70.1824126	11.5971772	7.2591	3.4764	10.7355	2.088	0.479	67.6	32.4
70.1831872	11.6215672	7.5601	3.9536	11.5137	1.912	0.523	65.7	34.3
70.1840116	11.6458108	8.8291	3.8929	12.722	2.268	0.441	69.4	30.6
70.1847407	11.6698195	9.5252	3.6888	13.214	2.582	0.387	72.1	27.9
70.1853778	11.6940193	8.867	3.6644	12.5314	2.420	0.413	70.8	29.2
70.1862	11.7180367	8.5106	3.5958	12.1064	2.367	0.423	70.3	29.7
70.1868498	11.7415649	8.467	3.9262	12.3932	2.157	0.464	68.3	31.7
70.1872188	11.7650777	9.4249	3.6206	13.0455	2.603	0.384	72.2	27.8
70.1877358	11.7889695	8.7794	3.578	12.3574	2.454	0.408	71.0	29.0
70.1886411	11.8129872	8.7107	3.5017	12.2124	2.488	0.402	71.3	28.7
70.1894494	11.8365293	8.5757	3.6604	12.2361	2.343	0.427	70.1	29.9
70.1899799	11.8602225	8.6055	3.0602	11.6657	2.812	0.356	73.8	26.2
70.1907291	11.8841749	7.2624	3.0878	10.3502	2.352	0.425	70.2	29.8
70.1915533	11.9079822	7.3835	3.0686	10.4521	2.406	0.416	70.6	29.4
70.1922273	11.9314313	8.4701	3.164	11.6341	2.677	0.374	72.8	27.2
70.1929379	11.9549596	10.6746	2.7295	13.4041	3.911	0.256	79.6	20.4
70.1936261	11.978612	9.4894	2.7924	12.2818	3.398	0.294	77.3	22.7
70.1943908	12.002526	9.7465	2.6086	12.3551	3.736	0.268	78.9	21.1
70.194865	12.0262908	8.7773	2.6416	11.4189	3.323	0.301	76.9	23.1
70.195393	12.0498517	8.4742	2.7804	11.2546	3.048	0.328	75.3	24.7
70.1960546	12.0738263	8.4987	2.6016	11.1003	3.267	0.306	76.6	23.4
70.1967543	12.0978914	7.9612	3.0862	11.0474	2.580	0.388	72.1	27.9
70.1976986	12.1219015	10.0371	3.0632	13.1003	3.277	0.305	76.6	23.4
70.198332	12.1457566	9.7636	3.1765	12.9401	3.074	0.325	75.5	24.5
70.1988112	12.1697124	9.1526	3.1789	12.3315	2.879	0.347	74.2	25.8
70.1995218	12.1936604	8.8797	3.247	12.1267	2.735	0.366	73.2	26.8
70.2003184	12.2179065	9.1479	3.1741	12.322	2.882	0.347	74.2	25.8
70.2011495	12.2423747	9.0409	3.7185	12.7594	2.431	0.411	70.9	29.1
70.201855	12.2672453	10.1428	3.3093	13.4521	3.065	0.326	75.4	24.6
70.2022533	12.2919308	8.6633	3.6813	12.3446	2.353	0.425	70.2	29.8
70.2031492	12.3156124	9.1635	3.2072	12.3707	2.857	0.350	74.1	25.9
70.2039652	12.3394887	7.8538	3.3432	11.197	2.349	0.426	70.1	29.9
70.2045972	12.3639185	7.3504	3.6157	10.9661	2.033	0.492	67.0	33.0
70.2051099	12.3883888	8.7913	3.2583	12.0496	2.698	0.371	73.0	27.0
70.2059269	12.4124755	7.6893	3.362	11.0513	2.287	0.437	69.6	30.4
70.2067083	12.4364849	7.7287	3.1697	10.8984	2.438	0.410	70.9	29.1
70.2073565	12.4604881	7.3628	3.6441	11.0069	2.020	0.495	66.9	33.1
70.2080883	12.4850542	8.4483	3.6432	12.0915	2.319	0.431	69.9	30.1
70.2089131	12.5094436	9.0575	3.917	12.9745	2.312	0.432	69.8	30.2
70.2095019	12.5335783	10.1468	4.2245	14.3713	2.402	0.416	70.6	29.4
70.2099577	12.5575177	10.6155	3.7919	14.4074	2.800	0.357	73.7	26.3
70.2107318	12.5812578	9.2058	4.2511	13.4569	2.166	0.462	68.4	31.6
70.211537	12.6048012	11.3818	4.465	15.8468	2.549	0.392	71.8	28.2
70.2120596	12.6288864	12.4549	4.5766	17.0315	2.721	0.367	73.1	26.9
70.2127732	12.6524265	12.1998	4.6762	16.876	2.609	0.383	72.3	27.7
70.2133153	12.6761671	11.3531	4.6904	16.0435	2.420	0.413	70.8	29.2
70.2140725	12.6992995	11.1944	4.3102	15.5046	2.597	0.385	72.2	27.8
70.214933	12.7227728	10.5608	4.4163	14.9771	2.391	0.418	70.5	29.5
70.2156331	12.746691	10.7402	4.5382	15.2784	2.367	0.423	70.3	29.7
70.2161809	12.7703226	11.2593	4.8998	16.1591	2.298	0.435	69.7	30.3
70.2167284	12.7936713	12.2272	4.8206	17.0478	2.536	0.394	71.7	28.3
70.2176106	12.8171295	11.9358	4.5773	16.5131	2.608	0.383	72.3	27.7
70.2182952	12.8408221	11.5291	4.9989	16.528	2.306	0.434	69.8	30.2
70.2188413	12.864071	12.393	5.1946	17.5876	2.386	0.419	70.5	29.5
70.2195179	12.8870422	12.6772	5.2847	17.9619	2.399	0.417	70.6	29.4
70.2203384	12.9100142	12.3816	4.8877	17.2693	2.533	0.395	71.7	28.3
70.2209308	12.9326791	11.2029	5.4572	16.6601	2.053	0.487	67.2	32.8
70.2213377	12.9546574	12.2468	4.9349	17.1817	2.482	0.403	71.3	28.7
70.2220901	12.9755856	11.0534	5.3003	16.3537	2.085	0.480	67.6	32.4
70.222822	12.9971701	12.0035	5.2309	17.2344	2.295	0.436	69.6	30.4
70.2232489	13.0188758	11.9128	4.6529	16.5657	2.560	0.391	71.9	28.1
70.2239476	13.0406578	10.7927	4.4173	15.21	2.443	0.409	71.0	29.0
70.224787	13.0633354	9.8724	4.5653	14.4377	2.162	0.462	68.4	31.6
70.2252851	13.0854283	10.2731	4.7282	15.0013	2.173	0.460	68.5	31.5
70.2256307	13.1074196	12.0492	5.371	17.4202	2.243	0.446	69.2	30.8
70.2264514	13.1288606	13.6509	4.7422	18.3931	2.879	0.347	74.2	25.8
70.2270348	13.1500372	10.9705	4.6257	15.5962	2.372	0.422	70.3	29.7
70.227476	13.1711106	9.5303	4.4526	13.9829	2.140	0.467	68.2	31.8
70.2280948	13.191716	8.4292	3.6349	12.0641	2.319	0.431	69.9	30.1
70.2290359	13.2123829	6.2998	4.015	10.3148	1.569	0.637	61.1	38.9
70.2293583	13.2332745	7.1479	3.5395	10.6874	2.019	0.495	66.9	33.1
70.2300821	13.2541638	6.794	3.7956	10.5896	1.790	0.559	64.2	35.8
70.2307521	13.275291	8.0334	3.9508	11.9842	2.033	0.492	67.0	33.0
70.2310931	13.2967654	8.3743	4.0796	12.4539	2.053	0.487	67.2	32.8
70.2315378	13.3177322	12.321	4.0851	16.4061	3.016	0.332	75.1	24.9
70.2325624	13.3387909	15.2599	4.3548	19.6147	3.504	0.285	77.8	22.2
70.2331206	13.3601316	16.9154	4.7982	21.7136	3.525	0.284	77.9	22.1
70.2337593	13.3819695	20.862	5.0808	25.9428	4.106	0.244	80.4	19.6
70.2341697	13.403276	29.1972	4.9818	34.179	5.861	0.171	85.4	14.6
70.2348759	13.424975	30.892	4.9156	35.8076	6.284	0.159	86.3	13.7
70.2357111	13.4465048	30.7816	4.751	35.5326	6.479	0.154	86.6	13.4
70.2362915	13.4676438	28.6304	4.5901	33.2205	6.237	0.160	86.2	13.8
70.2367466	13.4888388	26.3803	4.5976	30.9779	5.738	0.174	85.2	14.8
70.2373399	13.5099828	25.2556	5.2176	30.4732	4.840	0.207	82.9	17.1
70.2380307	13.5319544	27.0635	5.1276	32.1911	5.278	0.189	84.1	15.9
70.238834	13.5539972	23.7475	5.7635	29.511	4.120	0.243	80.5	19.5
70.2392374	13.5757569	24.8083	5.5703	30.3786	4.454	0.225	81.7	18.3
70.2397151	13.5974744	28.4128	5.7242	34.137	4.964	0.201	83.2	16.8
70.2405441	13.6189017	30.6497	5.1541	35.8038	5.947	0.168	85.6	14.4
70.2413424	13.6410233	27.3153	5.4219	32.7372	5.038	0.198	83.4	16.6
70.2416294	13.6629721	25.8508	5.21	31.0608	4.962	0.202	83.2	16.8
70.2422611	13.6843588	24.355	5.3541	29.7091	4.549	0.220	82.0	18.0
70.2430779	13.7057446	26.1874	5.3356	31.523	4.908	0.204	83.1	16.9
70.24365	13.7273541	28.4712	5.4123	33.8835	5.260	0.190	84.0	16.0
70.2443384	13.7486977	29.5887	5.0483	34.637	5.861	0.171	85.4	14.6
70.2448641	13.770419	27.982	5.4389	33.4209	5.145	0.194	83.7	16.3
70.2452283	13.7922784	29.013	6.5751	35.5881	4.413	0.227	81.5	18.5
70.2458687	13.8137765	35.2873	6.17	41.4573	5.719	0.175	85.1	14.9
70.2467831	13.835524	35.1395	6.4221	41.5616	5.472	0.183	84.5	15.5
70.2473466	13.8562798	36.964	5.7774	42.7414	6.398	0.156	86.5	13.5
70.2480626	13.8768281	33.5736	5.4213	38.9949	6.193	0.161	86.1	13.9
70.2485122	13.8978587	31.4307	5.6458	37.0765	5.567	0.180	84.8	15.2
70.2489672	13.9192029	30.4021	5.3328	35.7349	5.701	0.175	85.1	14.9
70.2497955	13.940963	27.6011	5.0704	32.6715	5.444	0.184	84.5	15.5
70.2504913	13.9630556	22.6949	4.7615	27.4564	4.766	0.210	82.7	17.3
70.2511021	13.9848962	19.1036	4.5683	23.6719	4.182	0.239	80.7	19.3
70.2514151	14.0066319	16.6971	4.5945	21.2916	3.634	0.275	78.4	21.6
70.2530792	14.026757	16.1037	4.6266	20.7303	3.481	0.287	77.7	22.3
70.2574965	14.0427808	16.6264	5.0711	21.6975	3.279	0.305	76.6	23.4
70.2646894	14.0465528	19.5437	4.7012	24.2449	4.157	0.241	80.6	19.4
70.2717595	14.036442	18.5458	5.3077	23.8535	3.494	0.286	77.7	22.3
70.2788181	14.0247039	21.8938	4.2147	26.1085	5.195	0.193	83.9	16.1
70.2858752	14.0126757	17.6832	4.3069	21.9901	4.106	0.244	80.4	19.6
70.2934151	14.0066323	17.8495	4.2985	22.148	4.152	0.241	80.6	19.4
70.3011647	14.0028269	17.0876	4.1005	21.1881	4.167	0.240	80.6	19.4
70.3090961	13.9982618	15.902	3.8276	19.7296	4.155	0.241	80.6	19.4
70.316818	13.9934964	15.0109	3.9036	18.9145	3.845	0.260	79.4	20.6
70.324577	13.9891363	15.3887	3.6577	19.0464	4.207	0.238	80.8	19.2
70.3323602	13.9854556	14.785	3.9769	18.7619	3.718	0.269	78.8	21.2
70.3401171	13.9816701	16.4737	3.8152	20.2889	4.318	0.232	81.2	18.8
70.3478041	13.9776488	16.0705	4.1175	20.188	3.903	0.256	79.6	20.4
70.355599	13.9732382	20.0068	4.1099	24.1167	4.868	0.205	83.0	17.0
70.3633585	13.9684014	22.2192	4.1836	26.4028	5.311	0.188	84.2	15.8
70.3711095	13.9638701	24.5446	4.7166	29.2612	5.204	0.192	83.9	16.1
70.3787842	13.9602989	28.9462	5.0884	34.0346	5.689	0.176	85.0	15.0
70.3864111	13.9567713	29.5992	4.848	34.4472	6.105	0.164	85.9	14.1
70.3940065	13.9534847	27.9992	4.8861	32.8853	5.730	0.175	85.1	14.9
70.4015623	13.9499686	26.6138	4.6327	31.2465	5.745	0.174	85.2	14.8
70.4092243	13.9459068	21.878	4.6792	26.5572	4.676	0.214	82.4	17.6
70.4168828	13.9417818	19.5489	4.7204	24.2693	4.141	0.241	80.5	19.5
70.4244601	13.9376513	17.498	4.9589	22.4569	3.529	0.283	77.9	22.1
70.4319604	13.9324637	19.6758	5.0213	24.6971	3.918	0.255	79.7	20.3
70.4393762	13.927793	23.2605	4.942	28.2025	4.707	0.212	82.5	17.5
70.44681	13.9237056	24.8492	5.333	30.1822	4.660	0.215	82.3	17.7
70.4542534	13.9196845	26.7477	4.8778	31.6255	5.484	0.182	84.6	15.4
70.4615688	13.915887	27.9555	4.9977	32.9532	5.594	0.179	84.8	15.2
70.4687352	13.9127166	38.5128	5.2369	43.7497	7.354	0.136	88.0	12.0
70.4757425	13.9087227	40.7914	5.8001	46.5915	7.033	0.142	87.6	12.4
70.4826624	13.9040795	39.2494	5.5846	44.834	7.028	0.142	87.5	12.5
70.4898177	13.8999655	32.0078	5.4675	37.4753	5.854	0.171	85.4	14.6
70.4971424	13.89587	29.3133	5.6102	34.9235	5.225	0.191	83.9	16.1
70.5045066	13.8918945	31.2211	5.6708	36.8919	5.506	0.182	84.6	15.4
70.5118396	13.8885464	30.0224	6.1554	36.1778	4.877	0.205	83.0	17.0
70.5192558	13.8842902	31.5211	6.1144	37.6355	5.155	0.194	83.8	16.2
70.526676	13.8799161	29.0566	6.7311	35.7877	4.317	0.232	81.2	18.8
70.5338523	13.8762226	30.7659	6.4838	37.2497	4.745	0.211	82.6	17.4
70.5413271	13.8724968	28.0379	5.8696	33.9075	4.777	0.209	82.7	17.3
70.5489086	13.8682437	24.1701	6.1465	30.3166	3.932	0.254	79.7	20.3
70.5564993	13.8630911	23.4889	6.7108	30.1997	3.500	0.286	77.8	22.2
70.5640559	13.8586617	24.8336	6.0455	30.8791	4.108	0.243	80.4	19.6
70.5717589	13.8552669	20.9561	5.4892	26.4453	3.818	0.262	79.2	20.8
